Class,parClass,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,disHoliday_detail,month,dayOfWeek,dayOfYear,weekOfYear,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,classWeekdayRatio,parClassWeekdayRatio
1002,10,2015/3/4,0,0,1,0,0,3,2,63,10,4.54,115.71,0.02432,0.10803,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.28,0.315270936
1002,10,2015/3/5,0,0,1,0,0,3,3,64,10,4.54,115.71,0.0173,0.20741,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.119321292
1002,10,2015/3/6,0,0,1,0,0,3,4,65,10,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.089764641
1002,10,2015/3/7,0,0,2,0,0,3,5,66,10,4.54,115.71,0.02432,0.10803,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.072249589
1002,10,2015/3/8,0,0,2,0,0,3,6,67,10,4.54,115.71,0.03739,0.20741,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.2,0.129173508
1002,10,2015/3/9,0,0,1,0,0,3,0,68,11,4.54,115.71,0.01475,0.07125,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.141215107
1002,10,2015/3/10,0,0,1,0,0,3,1,69,11,4.54,115.71,0.02331,0.14284,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.08,0.132457581
1002,10,2015/3/11,1,0,1,0,0,3,2,70,11,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.28,0.315270936
1002,10,2015/3/12,0,0,1,0,0,3,3,71,11,4.54,115.71,0.01113,0.14284,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.119321292
1002,10,2015/3/13,0,0,1,0,0,3,4,72,11,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.089764641
1002,10,2015/3/14,0,0,2,0,0,3,5,73,11,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.072249589
1002,10,2015/3/15,0,0,2,0,0,3,6,74,11,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.2,0.129173508
1002,10,2015/3/16,0,0,1,0,0,3,0,75,12,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.141215107
1002,10,2015/3/17,0,0,1,0,0,3,1,76,12,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.08,0.132457581
1002,10,2015/3/18,0,0,1,0,0,3,2,77,12,4.54,115.71,0.00058,0.00132,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.28,0.315270936
1002,10,2015/3/19,0,0,1,0,0,3,3,78,12,4.54,115.71,0.07355,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.119321292
1002,10,2015/3/20,0,0,1,0,0,3,4,79,12,4.54,115.71,0.02478,0.10803,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.089764641
1002,10,2015/3/21,0,0,2,0,0,3,5,80,12,4.54,115.71,0.00635,0.20741,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.072249589
1002,10,2015/3/22,0,0,2,0,0,3,6,81,12,4.54,115.71,0.01475,0.07125,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.2,0.129173508
1002,10,2015/3/23,0,0,1,0,0,3,0,82,13,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.141215107
1002,10,2015/3/24,0,0,1,0,0,3,1,83,13,4.54,115.71,0.01028,0.14284,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.08,0.132457581
1002,10,2015/3/25,1,0,1,0,0,3,2,84,13,4.54,115.71,0.03739,0.20741,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.28,0.315270936
1002,10,2015/3/26,0,0,1,0,0,3,3,85,13,4.54,115.71,0.07355,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.119321292
1002,10,2015/3/27,0,0,1,0,0,3,4,86,13,4.54,115.71,0.02233,0.07125,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.089764641
1002,10,2015/3/28,0,0,2,0,0,3,5,87,13,4.54,115.71,0.01009,0.02,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.04,0.072249589
1002,10,2015/3/29,0,0,2,0,0,3,6,88,13,4.54,115.71,0.01009,0.02,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.2,0.129173508
1002,10,2015/3/30,1,0,1,0,0,3,0,89,14,4.54,115.71,0.00261,0.04399,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.16,0.141215107
1002,10,2015/3/31,0,0,1,0,0,3,1,90,14,4.54,115.71,0.22891,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.08,0.132457581
1002,10,2015/4/1,2,0,1,0.6,13,4,2,91,14,4.54,115.71,0.07355,0.32881,0,0.3,2,0,0,0.193548387,2,0,2.571428571,0.28,0.315270936
1004,10,2015/1/1,1,0,3,1,1,1,3,1,1,29.5,115.71,0.01166,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/1/2,3,0,3,1,2,1,4,2,1,29.5,115.71,0.02478,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/1/3,3,0,3,1,3,1,5,3,1,29.5,115.71,0.00595,0.04399,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/1/4,2,0,1,0.5,8,1,6,4,1,29.5,115.71,0.01307,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/1/5,1,0,1,0.3,9,1,0,5,2,29.5,115.71,0.01028,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/1/6,1,0,1,0.3,10,1,1,6,2,29.5,115.71,0.00138,0.01509,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/1/7,6,0,1,0,0,1,2,7,2,29.5,115.71,0.00138,0.01509,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/1/8,1,0,1,0,0,1,3,8,2,29.5,115.71,0.00626,0.02,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/1/9,1,0,1,0,0,1,4,9,2,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/1/10,0,0,2,0,0,1,5,10,2,29.5,115.71,0.01028,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/1/11,3,0,2,0,0,1,6,11,2,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/1/12,1,0,1,0,0,1,0,12,3,29.5,115.71,0.02478,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/1/13,0,0,1,0,0,1,1,13,3,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/1/14,3,0,1,0,0,1,2,14,3,29.5,115.71,0.01113,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/1/15,3,0,1,0,0,1,3,15,3,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/1/16,1,0,1,0,0,1,4,16,3,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/1/17,2,0,2,0,0,1,5,17,3,29.5,115.71,0.01028,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/1/18,0,0,2,0,0,1,6,18,3,29.5,115.71,0.01307,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/1/19,1,0,1,0,0,1,0,19,4,29.5,115.71,0.02478,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/1/20,1,0,1,0,0,1,1,20,4,29.5,115.71,0.01754,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/1/21,7,0,1,0,0,1,2,21,4,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/1/22,6,0,1,0,0,1,3,22,4,29.5,115.71,0.00583,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/1/23,0,0,1,0,0,1,4,23,4,29.5,115.71,0.02705,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/1/24,0,0,2,0,0,1,5,24,4,29.5,115.71,0.02313,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/1/25,3,0,2,0,0,1,6,25,4,29.5,115.71,0.00132,0.04399,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/1/26,0,0,1,0,0,1,0,26,5,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/1/27,2,0,1,0,0,1,1,27,5,29.5,115.71,0.00206,0.04399,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/1/28,5,0,1,0,0,1,2,28,5,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/1/29,2,0,1,0,0,1,3,29,5,29.5,115.71,0.01371,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/1/30,1,0,1,0,0,1,4,30,5,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/1/31,2,0,2,0,0,1,5,31,5,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/2/1,0,0,2,0,0,2,6,32,5,29.5,115.71,0.00086,0.00402,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/2/2,3,0,1,0,0,2,0,33,6,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/2/3,2,0,1,0,0,2,1,34,6,29.5,115.71,0.02478,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/2/4,1,0,1,0,0,2,2,35,6,29.5,115.71,0.03739,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/2/5,1,0,1,0,0,2,3,36,6,29.5,115.71,0.03739,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/2/6,0,0,1,0,0,2,4,37,6,29.5,115.71,0.01475,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/2/7,0,0,2,0,0,2,5,38,6,29.5,115.71,0.03739,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/2/8,1,0,2,0,0,2,6,39,6,29.5,115.71,0.03739,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/2/9,0,0,1,0,0,2,0,40,7,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/2/10,3,0,1,0,0,2,1,41,7,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/2/11,9,0,1,0,0,2,2,42,7,29.5,115.71,0.00129,0.00693,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/2/12,6,0,1,0,0,2,3,43,7,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/2/13,4,0,1,0,0,2,4,44,7,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/2/14,0,0,2,0,0,2,5,45,7,29.5,115.71,0.02233,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/2/15,3,0,2,0.6,13,2,6,46,7,29.5,115.71,0.02233,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/2/16,3,0,1,0.6,12,2,0,47,8,29.5,115.71,0.00748,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/2/17,2,0,1,0.8,11,2,1,48,8,29.5,115.71,0.02233,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/2/18,1,0,3,1,1,2,2,49,8,29.5,115.71,0.00288,0.04399,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/2/19,0,0,3,1,2,2,3,50,8,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/2/20,0,0,3,1,3,2,4,51,8,29.5,115.71,0.02215,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/2/21,0,0,3,1,4,2,5,52,8,29.5,115.71,0.02432,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/2/22,1,0,3,1,5,2,6,53,8,29.5,115.71,0.02104,0.028,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/2/23,2,0,3,1,6,2,0,54,9,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/2/24,0,0,3,1,7,2,1,55,9,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/2/25,0,0,1,0.5,8,2,2,56,9,29.5,115.71,0.02331,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/2/26,0,0,1,0.3,9,2,3,57,9,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/2/27,1,0,1,0.3,10,2,4,58,9,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/2/28,0,0,1,0,0,2,5,59,9,29.5,115.71,0.02233,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/3/1,0,0,2,0,0,3,6,60,9,29.5,115.71,0.01475,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/3/2,5,0,1,0,0,3,0,61,10,29.5,115.71,0.01307,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/3/3,2,0,1,0,0,3,1,62,10,29.5,115.71,0.01009,0.02,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/3/4,4,0,1,0,0,3,2,63,10,29.5,115.71,0.00589,0.01509,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/3/5,1,0,1,0,0,3,3,64,10,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/3/6,1,0,1,0,0,3,4,65,10,29.5,115.71,0.03739,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/3/7,1,0,2,0,0,3,5,66,10,29.5,115.71,0.00347,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/3/8,1,0,2,0,0,3,6,67,10,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/3/9,2,0,1,0,0,3,0,68,11,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/3/10,1,0,1,0,0,3,1,69,11,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/3/11,5,0,1,0,0,3,2,70,11,29.5,115.71,0.01475,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/3/12,1,0,1,0,0,3,3,71,11,29.5,115.71,0.07355,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/3/13,2,0,1,0,0,3,4,72,11,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/3/14,3,0,2,0,0,3,5,73,11,29.5,115.71,0.00255,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/3/15,3,0,2,0,0,3,6,74,11,29.5,115.71,0.00202,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/3/16,1,0,1,0,0,3,0,75,12,29.5,115.71,0.01583,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/3/17,0,0,1,0,0,3,1,76,12,29.5,115.71,0.01475,0.07125,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/3/18,1,0,1,0,0,3,2,77,12,29.5,115.71,0.01583,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/3/19,0,0,1,0,0,3,3,78,12,29.5,115.71,0.02478,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/3/20,0,0,1,0,0,3,4,79,12,29.5,115.71,0.00583,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/3/21,1,0,2,0,0,3,5,80,12,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/3/22,4,0,2,0,0,3,6,81,12,29.5,115.71,0.00788,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/3/23,0,0,1,0,0,3,0,82,13,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/3/24,1,0,1,0,0,3,1,83,13,29.5,115.71,0.01754,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/3/25,0,0,1,0,0,3,2,84,13,29.5,115.71,0.00138,0.01509,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1004,10,2015/3/26,3,0,1,0,0,3,3,85,13,29.5,115.71,0.02478,0.10803,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.159235669,0.119321292
1004,10,2015/3/27,1,0,1,0,0,3,4,86,13,29.5,115.71,0.01307,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.089764641
1004,10,2015/3/28,1,0,2,0,0,3,5,87,13,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.082802548,0.072249589
1004,10,2015/3/29,1,0,2,0,0,3,6,88,13,29.5,115.71,0.22891,0.32881,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.140127389,0.129173508
1004,10,2015/3/30,2,0,1,0,0,3,0,89,14,29.5,115.71,0.03659,0.20741,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.133757962,0.141215107
1004,10,2015/3/31,0,0,1,0,0,3,1,90,14,29.5,115.71,0.00745,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.095541401,0.132457581
1004,10,2015/4/1,3,0,1,0.6,13,4,2,91,14,29.5,115.71,0.00745,0.14284,1,1.933333333,9,0,1,1.290322581,4,0,2.829268293,0.286624204,0.315270936
1005,10,2015/1/1,0,0,3,1,1,1,3,1,1,4.35,115.71,0.02705,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.119321292
1005,10,2015/1/2,0,0,3,1,2,1,4,2,1,4.35,115.71,0.00383,0.07125,0,0.3,4,0,0,0.161290323,2,0,3,0.166666667,0.089764641
1005,10,2015/1/3,0,0,3,1,3,1,5,3,1,4.35,115.71,0.22891,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0,0.072249589
1005,10,2015/1/4,0,0,1,0.5,8,1,6,4,1,4.35,115.71,0.07355,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.208333333,0.129173508
1005,10,2015/1/5,2,0,1,0.3,9,1,0,5,2,4.35,115.71,0.01754,0.14284,0,0.3,4,0,0,0.161290323,2,0,3,0.083333333,0.141215107
1005,10,2015/1/6,1,0,1,0.3,10,1,1,6,2,4.35,115.71,0.03659,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.132457581
1005,10,2015/1/7,3,0,1,0,0,1,2,7,2,4.35,115.71,0.00794,0.04399,0,0.3,4,0,0,0.161290323,2,0,3,0.416666667,0.315270936
1005,10,2015/1/8,0,0,1,0,0,1,3,8,2,4.35,115.71,0.03659,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.119321292
1005,10,2015/1/9,0,0,1,0,0,1,4,9,2,4.35,115.71,0.07355,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.166666667,0.089764641
1005,10,2015/1/10,0,0,2,0,0,1,5,10,2,4.35,115.71,0.00215,0.04399,0,0.3,4,0,0,0.161290323,2,0,3,0,0.072249589
1005,10,2015/1/11,2,0,2,0,0,1,6,11,2,4.35,115.71,0.01307,0.14284,0,0.3,4,0,0,0.161290323,2,0,3,0.208333333,0.129173508
1005,10,2015/1/12,0,0,1,0,0,1,0,12,3,4.35,115.71,0.03659,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.083333333,0.141215107
1005,10,2015/1/13,0,0,1,0,0,1,1,13,3,4.35,115.71,0.00153,0.01509,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.132457581
1005,10,2015/1/14,0,0,1,0,0,1,2,14,3,4.35,115.71,0.00276,0.04399,0,0.3,4,0,0,0.161290323,2,0,3,0.416666667,0.315270936
1005,10,2015/1/15,0,0,1,0,0,1,3,15,3,4.35,115.71,0.07355,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.119321292
1005,10,2015/1/16,0,0,1,0,0,1,4,16,3,4.35,115.71,0.03659,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.166666667,0.089764641
1005,10,2015/1/17,0,0,2,0,0,1,5,17,3,4.35,115.71,0.02331,0.14284,0,0.3,4,0,0,0.161290323,2,0,3,0,0.072249589
1005,10,2015/1/18,1,0,2,0,0,1,6,18,3,4.35,115.71,0.00012,0.00693,0,0.3,4,0,0,0.161290323,2,0,3,0.208333333,0.129173508
1005,10,2015/1/19,0,0,1,0,0,1,0,19,4,4.35,115.71,0.22891,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.083333333,0.141215107
1005,10,2015/1/20,0,0,1,0,0,1,1,20,4,4.35,115.71,0.02215,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.132457581
1005,10,2015/1/21,0,0,1,0,0,1,2,21,4,4.35,115.71,0.00963,0.07125,0,0.3,4,0,0,0.161290323,2,0,3,0.416666667,0.315270936
1005,10,2015/1/22,1,0,1,0,0,1,3,22,4,4.35,115.71,0.03659,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.119321292
1005,10,2015/1/23,2,0,1,0,0,1,4,23,4,4.35,115.71,0.02215,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.166666667,0.089764641
1005,10,2015/1/24,0,0,2,0,0,1,5,24,4,4.35,115.71,0.00064,0.04399,0,0.3,4,0,0,0.161290323,2,0,3,0,0.072249589
1005,10,2015/1/25,0,0,2,0,0,1,6,25,4,4.35,115.71,0.00748,0.07125,0,0.3,4,0,0,0.161290323,2,0,3,0.208333333,0.129173508
1005,10,2015/1/26,0,0,1,0,0,1,0,26,5,4.35,115.71,0.22891,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.083333333,0.141215107
1005,10,2015/1/27,0,0,1,0,0,1,1,27,5,4.35,115.71,0.01371,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.132457581
1005,10,2015/1/28,4,0,1,0,0,1,2,28,5,4.35,115.71,0.00383,0.07125,0,0.3,4,0,0,0.161290323,2,0,3,0.416666667,0.315270936
1005,10,2015/1/29,0,0,1,0,0,1,3,29,5,4.35,115.71,0.02478,0.10803,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.119321292
1005,10,2015/1/30,1,0,1,0,0,1,4,30,5,4.35,115.71,0.00555,0.14284,0,0.3,4,0,0,0.161290323,2,0,3,0.166666667,0.089764641
1005,10,2015/1/31,0,0,2,0,0,1,5,31,5,4.35,115.71,0.01307,0.14284,0,0.3,4,0,0,0.161290323,2,0,3,0,0.072249589
1005,10,2015/2/1,1,0,2,0,0,2,6,32,5,4.35,115.71,0.01583,0.14284,0,0.3,4,0,0,0.161290323,2,0,3,0.208333333,0.129173508
1005,10,2015/2/2,0,0,1,0,0,2,0,33,6,4.35,115.71,0.0173,0.20741,0,0.3,4,0,0,0.161290323,2,0,3,0.083333333,0.141215107
1005,10,2015/2/3,0,0,1,0,0,2,1,34,6,4.35,115.71,0.07355,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.132457581
1005,10,2015/2/4,0,0,1,0,0,2,2,35,6,4.35,115.71,0.07355,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.416666667,0.315270936
1005,10,2015/2/5,0,0,1,0,0,2,3,36,6,4.35,115.71,0.22891,0.32881,0,0.3,4,0,0,0.161290323,2,0,3,0.041666667,0.119321292
