,Class,SaleDate,saleCount,dayOfWeek,parClass
774,1205,2015-02-18,1,2,12
775,1205,2015-02-26,1,3,12
776,1205,2015-03-02,3,0,12
777,1205,2015-03-03,1,1,12
778,1205,2015-03-08,1,6,12
779,1205,2015-03-09,6,0,12
780,1205,2015-03-10,2,1,12
781,1205,2015-03-11,2,2,12
782,1205,2015-03-14,1,5,12
783,1205,2015-03-15,1,6,12
784,1205,2015-03-16,2,0,12
785,1205,2015-03-18,5,2,12
786,1205,2015-03-19,3,3,12
787,1205,2015-03-20,3,4,12
788,1205,2015-03-22,1,6,12
789,1205,2015-03-23,1,0,12
790,1205,2015-03-25,1,2,12
791,1205,2015-03-26,1,3,12
792,1205,2015-03-30,2,0,12
793,1205,2015-04-01,4,2,12
794,1205,2015-04-03,2,4,12
795,1205,2015-04-07,2,1,12
796,1205,2015-04-08,2,2,12
797,1205,2015-04-11,1,5,12
798,1205,2015-04-13,1,0,12
799,1205,2015-04-15,2,2,12
800,1205,2015-04-18,2,5,12
801,1205,2015-04-19,1,6,12
802,1205,2015-04-21,1,1,12
803,1205,2015-04-22,1,2,12
804,1205,2015-04-24,1,4,12
805,1205,2015-04-26,1,6,12
806,1205,2015-04-27,1,0,12
807,1205,2015-04-28,2,1,12
808,1205,2015-04-29,1,2,12
809,1205,2015-04-30,1,3,12
810,1301,2015-01-01,2,3,13
811,1301,2015-01-02,4,4,13
812,1301,2015-01-03,1,5,13
813,1301,2015-01-04,2,6,13
814,1301,2015-01-05,3,0,13
815,1301,2015-01-06,4,1,13
816,1301,2015-01-07,4,2,13
817,1301,2015-01-08,4,3,13
818,1301,2015-01-09,2,4,13
819,1301,2015-01-10,2,5,13
820,1301,2015-01-11,2,6,13
821,1301,2015-01-12,2,0,13
822,1301,2015-01-13,2,1,13
823,1301,2015-01-14,1,2,13
824,1301,2015-01-15,3,3,13
825,1301,2015-01-16,1,4,13
826,1301,2015-01-17,5,5,13
827,1301,2015-01-18,6,6,13
828,1301,2015-01-19,1,0,13
829,1301,2015-01-20,7,1,13
830,1301,2015-01-21,4,2,13
831,1301,2015-01-23,4,4,13
832,1301,2015-01-25,5,6,13
833,1301,2015-01-26,2,0,13
834,1301,2015-01-27,2,1,13
835,1301,2015-01-28,4,2,13
836,1301,2015-01-29,3,3,13
837,1301,2015-01-30,4,4,13
838,1301,2015-01-31,6,5,13
839,1301,2015-02-01,1,6,13
840,1301,2015-02-02,2,0,13
841,1301,2015-02-03,5,1,13
842,1301,2015-02-05,1,3,13
843,1301,2015-02-06,3,4,13
844,1301,2015-02-07,1,5,13
845,1301,2015-02-08,1,6,13
846,1301,2015-02-09,4,0,13
847,1301,2015-02-10,4,1,13
848,1301,2015-02-11,3,2,13
849,1301,2015-02-12,3,3,13
850,1301,2015-02-13,2,4,13
851,1301,2015-02-15,2,6,13
852,1301,2015-02-16,2,0,13
853,1301,2015-02-17,4,1,13
854,1301,2015-02-19,1,3,13
855,1301,2015-02-21,3,5,13
856,1301,2015-02-22,1,6,13
857,1301,2015-02-23,1,0,13
858,1301,2015-02-24,2,1,13
859,1301,2015-02-25,4,2,13
860,1301,2015-02-26,1,3,13
861,1301,2015-02-28,4,5,13
862,1301,2015-03-02,6,0,13
863,1301,2015-03-04,3,2,13
864,1301,2015-03-05,3,3,13
865,1301,2015-03-06,2,4,13
866,1301,2015-03-07,1,5,13
867,1301,2015-03-08,1,6,13
868,1301,2015-03-09,2,0,13
869,1301,2015-03-10,1,1,13
870,1301,2015-03-11,1,2,13
871,1301,2015-03-12,4,3,13
872,1301,2015-03-13,4,4,13
873,1301,2015-03-14,1,5,13
874,1301,2015-03-15,1,6,13
875,1301,2015-03-17,6,1,13
876,1301,2015-03-18,1,2,13
877,1301,2015-03-19,3,3,13
878,1301,2015-03-21,1,5,13
879,1301,2015-03-22,1,6,13
880,1301,2015-03-23,2,0,13
881,1301,2015-03-24,2,1,13
882,1301,2015-03-25,1,2,13
883,1301,2015-03-26,2,3,13
884,1301,2015-03-28,3,5,13
885,1301,2015-03-30,5,0,13
886,1301,2015-04-02,5,3,13
887,1301,2015-04-03,3,4,13
888,1301,2015-04-04,7,5,13
889,1301,2015-04-05,1,6,13
890,1301,2015-04-07,4,1,13
891,1301,2015-04-11,6,5,13
892,1301,2015-04-12,2,6,13
893,1301,2015-04-13,4,0,13
894,1301,2015-04-14,3,1,13
895,1301,2015-04-15,3,2,13
896,1301,2015-04-17,6,4,13
897,1301,2015-04-18,1,5,13
898,1301,2015-04-19,2,6,13
899,1301,2015-04-20,2,0,13
900,1301,2015-04-21,4,1,13
901,1301,2015-04-22,2,2,13
902,1301,2015-04-23,2,3,13
903,1301,2015-04-24,5,4,13
904,1301,2015-04-25,3,5,13
905,1301,2015-04-26,5,6,13
906,1301,2015-04-27,1,0,13
907,1301,2015-04-28,2,1,13
908,1301,2015-04-29,3,2,13
909,1301,2015-04-30,2,3,13
910,1302,2015-01-01,2,3,13
911,1302,2015-01-03,3,5,13
912,1302,2015-01-06,1,1,13
913,1302,2015-01-07,5,2,13
914,1302,2015-01-09,1,4,13
915,1302,2015-01-10,2,5,13
916,1302,2015-01-11,4,6,13
917,1302,2015-01-12,1,0,13
918,1302,2015-01-14,1,2,13
919,1302,2015-01-16,1,4,13
920,1302,2015-01-18,2,6,13
921,1302,2015-01-20,1,1,13
922,1302,2015-01-21,2,2,13
923,1302,2015-01-26,1,0,13
924,1302,2015-01-28,2,2,13
925,1302,2015-01-29,1,3,13
926,1302,2015-01-30,2,4,13
927,1302,2015-01-31,1,5,13
928,1302,2015-02-02,2,0,13
929,1302,2015-02-03,1,1,13
930,1302,2015-02-06,1,4,13
931,1302,2015-02-09,2,0,13
932,1302,2015-02-10,4,1,13
933,1302,2015-02-11,2,2,13
934,1302,2015-02-15,2,6,13
935,1302,2015-02-17,2,1,13
936,1302,2015-02-18,1,2,13
937,1302,2015-02-22,1,6,13
938,1302,2015-02-24,2,1,13
939,1302,2015-03-01,1,6,13
940,1302,2015-03-02,2,0,13
941,1302,2015-03-03,3,1,13
942,1302,2015-03-06,2,4,13
943,1302,2015-03-09,1,0,13
944,1302,2015-03-13,1,4,13
945,1302,2015-03-18,1,2,13
946,1302,2015-03-19,1,3,13
947,1302,2015-03-20,3,4,13
948,1302,2015-03-22,1,6,13
949,1302,2015-03-24,1,1,13
950,1302,2015-03-26,1,3,13
951,1302,2015-03-27,2,4,13
952,1302,2015-04-01,1,2,13
953,1302,2015-04-03,2,4,13
954,1302,2015-04-04,3,5,13
955,1302,2015-04-05,2,6,13
956,1302,2015-04-06,1,0,13
957,1302,2015-04-07,1,1,13
958,1302,2015-04-10,2,4,13
959,1302,2015-04-11,1,5,13
960,1302,2015-04-14,1,1,13
961,1302,2015-04-17,1,4,13
962,1302,2015-04-20,2,0,13
963,1302,2015-04-21,1,1,13
964,1302,2015-04-22,1,2,13
965,1302,2015-04-24,1,4,13
966,1302,2015-04-25,1,5,13
967,1302,2015-04-26,5,6,13
968,1302,2015-04-30,1,3,13
969,1306,2015-01-11,1,6,13
970,1306,2015-01-13,1,1,13
971,1306,2015-01-15,3,3,13
972,1306,2015-01-16,2,4,13
973,1306,2015-01-19,2,0,13
974,1306,2015-01-20,1,1,13
975,1306,2015-01-21,1,2,13
976,1306,2015-01-22,3,3,13
977,1306,2015-01-23,1,4,13
978,1306,2015-01-24,1,5,13
979,1306,2015-01-27,1,1,13
980,1306,2015-01-28,3,2,13
981,1306,2015-01-29,1,3,13
982,1306,2015-01-30,1,4,13
983,1306,2015-01-31,1,5,13
984,1306,2015-02-02,1,0,13
985,1306,2015-02-04,1,2,13
986,1306,2015-02-06,1,4,13
987,1306,2015-02-07,1,5,13
988,1306,2015-02-10,1,1,13
989,1306,2015-02-15,1,6,13
990,1306,2015-02-17,1,1,13
991,1306,2015-03-02,1,0,13
992,1306,2015-03-10,1,1,13
993,1306,2015-03-12,1,3,13
994,1306,2015-03-17,1,1,13
995,1306,2015-03-28,1,5,13
996,1306,2015-03-30,2,0,13
997,1306,2015-04-01,8,2,13
998,1306,2015-04-06,3,0,13
999,1306,2015-04-07,1,1,13
1000,1306,2015-04-12,1,6,13
1001,1306,2015-04-14,1,1,13
1002,1306,2015-04-15,2,2,13
1003,1306,2015-04-18,1,5,13
1004,1306,2015-04-19,1,6,13
1005,1306,2015-04-22,2,2,13
1006,1306,2015-04-28,1,1,13
1007,1306,2015-04-29,1,2,13
1008,1306,2015-04-30,2,3,13
1009,1308,2015-01-01,6,3,13
1010,1308,2015-01-02,2,4,13
1011,1308,2015-01-03,4,5,13
1012,1308,2015-01-04,2,6,13
1013,1308,2015-01-05,5,0,13
1014,1308,2015-01-07,4,2,13
1015,1308,2015-01-08,3,3,13
1016,1308,2015-01-09,3,4,13
1017,1308,2015-01-10,3,5,13
1018,1308,2015-01-11,5,6,13
1019,1308,2015-01-12,8,0,13
1020,1308,2015-01-13,5,1,13
1021,1308,2015-01-14,5,2,13
1022,1308,2015-01-15,5,3,13
1023,1308,2015-01-16,4,4,13
1024,1308,2015-01-17,4,5,13
1025,1308,2015-01-18,4,6,13
1026,1308,2015-01-19,2,0,13
1027,1308,2015-01-20,2,1,13
1028,1308,2015-01-21,2,2,13
1029,1308,2015-01-22,3,3,13
1030,1308,2015-01-23,1,4,13
1031,1308,2015-01-24,1,5,13
1032,1308,2015-01-25,1,6,13
1033,1308,2015-01-26,2,0,13
1034,1308,2015-01-28,5,2,13
1035,1308,2015-01-29,4,3,13
1036,1308,2015-01-30,3,4,13
1037,1308,2015-01-31,3,5,13
1038,1308,2015-02-01,6,6,13
1039,1308,2015-02-02,5,0,13
1040,1308,2015-02-03,2,1,13
1041,1308,2015-02-05,5,3,13
1042,1308,2015-02-06,8,4,13
1043,1308,2015-02-07,5,5,13
1044,1308,2015-02-08,4,6,13
1045,1308,2015-02-09,4,0,13
1046,1308,2015-02-10,5,1,13
1047,1308,2015-02-11,2,2,13
1048,1308,2015-02-12,4,3,13
1049,1308,2015-02-13,1,4,13
1050,1308,2015-02-15,6,6,13
1051,1308,2015-02-16,1,0,13
1052,1308,2015-02-26,1,3,13
1053,1308,2015-02-27,3,4,13
1054,1308,2015-02-28,2,5,13
1055,1308,2015-03-01,8,6,13
1056,1308,2015-03-02,3,0,13
1057,1308,2015-03-03,11,1,13
1058,1308,2015-03-04,4,2,13
1059,1308,2015-03-05,6,3,13
1060,1308,2015-03-06,7,4,13
1061,1308,2015-03-07,4,5,13
1062,1308,2015-03-08,6,6,13
1063,1308,2015-03-09,3,0,13
1064,1308,2015-03-10,7,1,13
1065,1308,2015-03-11,5,2,13
1066,1308,2015-03-12,7,3,13
1067,1308,2015-03-13,6,4,13
1068,1308,2015-03-14,6,5,13
1069,1308,2015-03-15,6,6,13
1070,1308,2015-03-16,4,0,13
1071,1308,2015-03-17,5,1,13
1072,1308,2015-03-18,14,2,13
1073,1308,2015-03-19,3,3,13
1074,1308,2015-03-20,7,4,13
1075,1308,2015-03-21,7,5,13
1076,1308,2015-03-22,3,6,13
1077,1308,2015-03-23,3,0,13
1078,1308,2015-03-24,5,1,13
1079,1308,2015-03-25,4,2,13
1080,1308,2015-03-26,1,3,13
1081,1308,2015-03-27,2,4,13
1082,1308,2015-03-28,3,5,13
1083,1308,2015-03-29,2,6,13
1084,1308,2015-03-30,9,0,13
1085,1308,2015-04-01,3,2,13
1086,1308,2015-04-02,4,3,13
1087,1308,2015-04-03,7,4,13
1088,1308,2015-04-04,3,5,13
1089,1308,2015-04-05,4,6,13
1090,1308,2015-04-06,2,0,13
1091,1308,2015-04-07,9,1,13
1092,1308,2015-04-08,6,2,13
1093,1308,2015-04-10,3,4,13
1094,1308,2015-04-11,11,5,13
1095,1308,2015-04-13,5,0,13
1096,1308,2015-04-14,2,1,13
1097,1308,2015-04-15,3,2,13
1098,1308,2015-04-17,4,4,13
1099,1308,2015-04-18,8,5,13
1100,1308,2015-04-19,1,6,13
1101,1308,2015-04-20,4,0,13
1102,1308,2015-04-21,4,1,13
1103,1308,2015-04-22,6,2,13
1104,1308,2015-04-23,8,3,13
1105,1308,2015-04-24,5,4,13
1106,1308,2015-04-25,2,5,13
1107,1308,2015-04-26,5,6,13
1108,1308,2015-04-27,5,0,13
1109,1308,2015-04-28,2,1,13
1110,1308,2015-04-29,3,2,13
1111,1308,2015-04-30,1,3,13
1112,1402,2015-03-12,1,3,14
1113,1402,2015-03-25,1,2,14
1114,1403,2015-01-01,1,3,14
1115,1403,2015-01-02,1,4,14
1116,1403,2015-01-08,1,3,14
1117,1403,2015-01-09,2,4,14
1118,1403,2015-01-13,1,1,14
1119,1403,2015-01-14,1,2,14
1120,1403,2015-01-15,1,3,14
1121,1403,2015-01-16,1,4,14
1122,1403,2015-02-03,4,1,14
1123,1403,2015-02-06,1,4,14
1124,1403,2015-02-07,1,5,14
1125,1403,2015-02-10,1,1,14
1126,1501,2015-01-01,1,3,15
1127,1501,2015-01-02,2,4,15
1128,1501,2015-01-03,3,5,15
1129,1501,2015-01-04,2,6,15
1130,1501,2015-01-05,1,0,15
1131,1501,2015-01-06,3,1,15
1132,1501,2015-01-07,6,2,15
1133,1501,2015-01-08,2,3,15
1134,1501,2015-01-09,3,4,15
1135,1501,2015-01-10,1,5,15
1136,1501,2015-01-11,3,6,15
1137,1501,2015-01-12,6,0,15
1138,1501,2015-01-14,7,2,15
1139,1501,2015-01-16,2,4,15
1140,1501,2015-01-19,3,0,15
1141,1501,2015-01-20,2,1,15
1142,1501,2015-01-21,2,2,15
1143,1501,2015-01-22,5,3,15
1144,1501,2015-01-23,5,4,15
1145,1501,2015-01-25,2,6,15
1146,1501,2015-01-26,2,0,15
1147,1501,2015-01-27,2,1,15
1148,1501,2015-01-28,3,2,15
1149,1501,2015-01-29,12,3,15
1150,1501,2015-01-30,3,4,15
1151,1501,2015-01-31,1,5,15
1152,1501,2015-02-01,1,6,15
1153,1501,2015-02-02,2,0,15
1154,1501,2015-02-03,5,1,15
1155,1501,2015-02-05,7,3,15
1156,1501,2015-02-06,2,4,15
1157,1501,2015-02-07,4,5,15
1158,1501,2015-02-08,7,6,15
1159,1501,2015-02-09,1,0,15
1160,1501,2015-02-10,4,1,15
1161,1501,2015-02-11,2,2,15
1162,1501,2015-02-12,2,3,15
1163,1501,2015-02-13,5,4,15
1164,1501,2015-02-15,3,6,15
1165,1501,2015-02-16,10,0,15
1166,1501,2015-02-17,4,1,15
1167,1501,2015-02-18,10,2,15
1168,1501,2015-02-19,1,3,15
1169,1501,2015-02-20,2,4,15
1170,1501,2015-02-22,2,6,15
1171,1501,2015-02-23,2,0,15
1172,1501,2015-02-24,6,1,15
1173,1501,2015-02-25,3,2,15
1174,1501,2015-02-27,4,4,15
1175,1501,2015-02-28,1,5,15
1176,1501,2015-03-03,1,1,15
1177,1501,2015-03-04,2,2,15
1178,1501,2015-03-05,1,3,15
1179,1501,2015-03-06,2,4,15
1180,1501,2015-03-08,6,6,15
1181,1501,2015-03-09,3,0,15
1182,1501,2015-03-10,4,1,15
1183,1501,2015-03-11,3,2,15
1184,1501,2015-03-12,5,3,15
1185,1501,2015-03-13,5,4,15
1186,1501,2015-03-14,5,5,15
1187,1501,2015-03-15,2,6,15
1188,1501,2015-03-16,1,0,15
1189,1501,2015-03-17,1,1,15
1190,1501,2015-03-18,3,2,15
1191,1501,2015-03-19,4,3,15
1192,1501,2015-03-20,2,4,15
1193,1501,2015-03-21,2,5,15
1194,1501,2015-03-22,3,6,15
1195,1501,2015-03-23,3,0,15
1196,1501,2015-03-24,4,1,15
1197,1501,2015-03-25,3,2,15
1198,1501,2015-03-26,4,3,15
1199,1501,2015-03-27,2,4,15
1200,1501,2015-03-28,1,5,15
1201,1501,2015-03-29,2,6,15
1202,1501,2015-03-30,3,0,15
1203,1501,2015-04-01,6,2,15
1204,1501,2015-04-02,2,3,15
1205,1501,2015-04-03,2,4,15
1206,1501,2015-04-04,5,5,15
1207,1501,2015-04-05,1,6,15
1208,1501,2015-04-07,2,1,15
1209,1501,2015-04-08,4,2,15
1210,1501,2015-04-10,2,4,15
1211,1501,2015-04-11,5,5,15
1212,1501,2015-04-12,2,6,15
1213,1501,2015-04-13,3,0,15
1214,1501,2015-04-14,1,1,15
1215,1501,2015-04-15,3,2,15
1216,1501,2015-04-17,2,4,15
1217,1501,2015-04-19,5,6,15
1218,1501,2015-04-20,5,0,15
1219,1501,2015-04-21,5,1,15
1220,1501,2015-04-22,3,2,15
1221,1501,2015-04-23,3,3,15
1222,1501,2015-04-24,2,4,15
1223,1501,2015-04-26,5,6,15
1224,1501,2015-04-27,4,0,15
1225,1501,2015-04-28,5,1,15
1226,1501,2015-04-29,5,2,15
1227,1501,2015-04-30,2,3,15
1228,1502,2015-01-16,1,4,15
1229,1502,2015-01-21,1,2,15
1230,1502,2015-01-22,1,3,15
1231,1502,2015-02-28,1,5,15
1232,1502,2015-03-18,1,2,15
1233,1502,2015-04-03,1,4,15
1234,1502,2015-04-04,1,5,15
1235,1502,2015-04-11,2,5,15
1236,1502,2015-04-17,2,4,15
1237,1502,2015-04-27,1,0,15
1238,1502,2015-04-28,1,1,15
1239,1503,2015-01-01,1,3,15
1240,1503,2015-01-04,1,6,15
1241,1503,2015-01-05,4,0,15
1242,1503,2015-01-06,1,1,15
1243,1503,2015-01-07,1,2,15
1244,1503,2015-01-08,2,3,15
1245,1503,2015-01-09,1,4,15
1246,1503,2015-01-15,3,3,15
1247,1503,2015-01-19,3,0,15
1248,1503,2015-01-22,1,3,15
1249,1503,2015-01-23,1,4,15
1250,1503,2015-01-28,2,2,15
1251,1503,2015-01-29,1,3,15
1252,1503,2015-02-01,1,6,15
1253,1503,2015-02-07,1,5,15
1254,1503,2015-02-08,1,6,15
1255,1503,2015-02-09,2,0,15
1256,1503,2015-02-10,2,1,15
1257,1503,2015-02-11,1,2,15
1258,1503,2015-02-13,2,4,15
1259,1503,2015-02-15,1,6,15
1260,1503,2015-02-16,1,0,15
1261,1503,2015-02-17,1,1,15
1262,1503,2015-02-18,1,2,15
1263,1503,2015-02-21,1,5,15
1264,1503,2015-02-23,2,0,15
1265,1503,2015-02-28,1,5,15
1266,1503,2015-03-10,1,1,15
1267,1503,2015-03-11,3,2,15
1268,1503,2015-03-18,1,2,15
1269,1503,2015-03-27,1,4,15
1270,1503,2015-04-03,1,4,15
1271,1503,2015-04-11,1,5,15
1272,1503,2015-04-14,2,1,15
1273,1503,2015-04-15,1,2,15
1274,1503,2015-04-17,1,4,15
1275,1503,2015-04-19,2,6,15
1276,1503,2015-04-20,1,0,15
1277,1503,2015-04-21,2,1,15
1278,1503,2015-04-22,2,2,15
1279,1503,2015-04-28,1,1,15
1280,1503,2015-04-29,1,2,15
1281,1503,2015-04-30,1,3,15
1282,1504,2015-01-08,1,3,15
1283,1504,2015-01-17,1,5,15
1284,1504,2015-01-28,1,2,15
1285,1504,2015-02-05,1,3,15
1286,1504,2015-02-09,1,0,15
1287,1504,2015-02-12,1,3,15
1288,1504,2015-02-15,3,6,15
1289,1504,2015-02-17,2,1,15
1290,1504,2015-02-18,1,2,15
1291,1504,2015-02-19,1,3,15
1292,1504,2015-02-21,1,5,15
1293,1504,2015-02-26,1,3,15
1294,1504,2015-02-27,1,4,15
1295,1504,2015-03-08,1,6,15
1296,1504,2015-03-11,1,2,15
1297,1504,2015-03-18,1,2,15
1298,1504,2015-03-21,1,5,15
1299,1504,2015-03-27,1,4,15
1300,1504,2015-04-01,1,2,15
1301,1504,2015-04-07,2,1,15
1302,1504,2015-04-12,1,6,15
1303,1504,2015-04-15,2,2,15
1304,1504,2015-04-17,1,4,15
1305,1504,2015-04-27,1,0,15
1306,1505,2015-01-01,9,3,15
1307,1505,2015-01-02,7,4,15
1308,1505,2015-01-03,5,5,15
1309,1505,2015-01-04,2,6,15
1310,1505,2015-01-05,8,0,15
1311,1505,2015-01-06,5,1,15
1312,1505,2015-01-07,13,2,15
1313,1505,2015-01-08,13,3,15
1314,1505,2015-01-09,10,4,15
1315,1505,2015-01-10,5,5,15
1316,1505,2015-01-11,8,6,15
1317,1505,2015-01-12,8,0,15
1318,1505,2015-01-13,10,1,15
1319,1505,2015-01-14,14,2,15
1320,1505,2015-01-15,8,3,15
1321,1505,2015-01-16,3,4,15
1322,1505,2015-01-17,8,5,15
1323,1505,2015-01-18,13,6,15
1324,1505,2015-01-19,16,0,15
1325,1505,2015-01-20,9,1,15
1326,1505,2015-01-21,13,2,15
1327,1505,2015-01-22,7,3,15
1328,1505,2015-01-23,16,4,15
1329,1505,2015-01-24,11,5,15
1330,1505,2015-01-25,11,6,15
1331,1505,2015-01-26,10,0,15
1332,1505,2015-01-27,8,1,15
1333,1505,2015-01-28,12,2,15
1334,1505,2015-01-29,7,3,15
1335,1505,2015-01-30,7,4,15
1336,1505,2015-01-31,14,5,15
1337,1505,2015-02-01,6,6,15
1338,1505,2015-02-02,12,0,15
1339,1505,2015-02-03,11,1,15
1340,1505,2015-02-05,9,3,15
1341,1505,2015-02-06,10,4,15
1342,1505,2015-02-07,13,5,15
1343,1505,2015-02-08,10,6,15
1344,1505,2015-02-09,8,0,15
1345,1505,2015-02-10,11,1,15
1346,1505,2015-02-11,11,2,15
1347,1505,2015-02-12,10,3,15
1348,1505,2015-02-13,12,4,15
1349,1505,2015-02-15,10,6,15
1350,1505,2015-02-16,12,0,15
1351,1505,2015-02-17,8,1,15
1352,1505,2015-02-18,21,2,15
1353,1505,2015-02-19,3,3,15
1354,1505,2015-02-20,1,4,15
1355,1505,2015-02-21,7,5,15
1356,1505,2015-02-22,6,6,15
1357,1505,2015-02-23,6,0,15
1358,1505,2015-02-24,14,1,15
1359,1505,2015-02-25,9,2,15
1360,1505,2015-02-26,5,3,15
1361,1505,2015-02-27,8,4,15
1362,1505,2015-02-28,7,5,15
1363,1505,2015-03-01,6,6,15
1364,1505,2015-03-02,4,0,15
1365,1505,2015-03-03,6,1,15
1366,1505,2015-03-04,9,2,15
1367,1505,2015-03-05,1,3,15
1368,1505,2015-03-06,9,4,15
1369,1505,2015-03-07,6,5,15
1370,1505,2015-03-08,6,6,15
1371,1505,2015-03-09,6,0,15
1372,1505,2015-03-10,7,1,15
1373,1505,2015-03-11,9,2,15
1374,1505,2015-03-12,13,3,15
1375,1505,2015-03-13,7,4,15
1376,1505,2015-03-14,15,5,15
1377,1505,2015-03-15,8,6,15
1378,1505,2015-03-16,5,0,15
1379,1505,2015-03-17,12,1,15
1380,1505,2015-03-18,6,2,15
1381,1505,2015-03-19,6,3,15
1382,1505,2015-03-20,6,4,15
1383,1505,2015-03-21,12,5,15
1384,1505,2015-03-22,8,6,15
1385,1505,2015-03-23,12,0,15
1386,1505,2015-03-24,4,1,15
1387,1505,2015-03-25,11,2,15
1388,1505,2015-03-26,10,3,15
1389,1505,2015-03-27,6,4,15
1390,1505,2015-03-28,17,5,15
1391,1505,2015-03-29,13,6,15
1392,1505,2015-03-30,12,0,15
1393,1505,2015-04-01,11,2,15
1394,1505,2015-04-02,7,3,15
1395,1505,2015-04-03,13,4,15
1396,1505,2015-04-04,18,5,15
1397,1505,2015-04-05,10,6,15
1398,1505,2015-04-06,7,0,15
1399,1505,2015-04-07,10,1,15
1400,1505,2015-04-08,16,2,15
1401,1505,2015-04-10,22,4,15
1402,1505,2015-04-11,10,5,15
1403,1505,2015-04-12,14,6,15
1404,1505,2015-04-13,9,0,15
1405,1505,2015-04-14,22,1,15
1406,1505,2015-04-15,25,2,15
1407,1505,2015-04-17,12,4,15
1408,1505,2015-04-18,12,5,15
1409,1505,2015-04-19,8,6,15
1410,1505,2015-04-20,12,0,15
1411,1505,2015-04-21,14,1,15
1412,1505,2015-04-22,19,2,15
1413,1505,2015-04-23,13,3,15
1414,1505,2015-04-24,13,4,15
1415,1505,2015-04-25,11,5,15
1416,1505,2015-04-26,17,6,15
1417,1505,2015-04-27,13,0,15
1418,1505,2015-04-28,16,1,15
1419,1505,2015-04-29,26,2,15
1420,1505,2015-04-30,19,3,15
1421,1508,2015-01-01,1,3,15
1422,1508,2015-01-02,1,4,15
1423,1508,2015-01-03,1,5,15
1424,1508,2015-01-04,2,6,15
1425,1508,2015-01-05,4,0,15
1426,1508,2015-01-06,1,1,15
1427,1508,2015-01-08,4,3,15
1428,1508,2015-01-11,1,6,15
1429,1508,2015-01-13,1,1,15
1430,1508,2015-01-16,2,4,15
1431,1508,2015-01-18,1,6,15
1432,1508,2015-01-19,2,0,15
1433,1508,2015-01-20,1,1,15
1434,1508,2015-01-21,1,2,15
1435,1508,2015-01-22,2,3,15
1436,1508,2015-01-23,1,4,15
1437,1508,2015-01-24,1,5,15
1438,1508,2015-01-25,2,6,15
1439,1508,2015-01-28,1,2,15
1440,1508,2015-01-30,1,4,15
1441,1508,2015-01-31,1,5,15
1442,1508,2015-02-02,2,0,15
1443,1508,2015-02-03,2,1,15
1444,1508,2015-02-05,1,3,15
1445,1508,2015-02-06,1,4,15
1446,1508,2015-02-07,1,5,15
1447,1508,2015-02-09,2,0,15
1448,1508,2015-02-10,1,1,15
1449,1508,2015-02-13,1,4,15
1450,1508,2015-02-17,3,1,15
1451,1508,2015-02-18,2,2,15
1452,1508,2015-02-24,3,1,15
1453,1508,2015-02-26,1,3,15
1454,1508,2015-02-27,2,4,15
1455,1508,2015-02-28,2,5,15
1456,1508,2015-03-02,1,0,15
1457,1508,2015-03-04,1,2,15
1458,1508,2015-03-05,4,3,15
1459,1508,2015-03-06,1,4,15
1460,1508,2015-03-09,3,0,15
1461,1508,2015-03-10,1,1,15
1462,1508,2015-03-12,1,3,15
1463,1508,2015-03-14,1,5,15
1464,1508,2015-03-15,1,6,15
1465,1508,2015-03-16,1,0,15
1466,1508,2015-03-19,1,3,15
1467,1508,2015-03-20,3,4,15
1468,1508,2015-03-25,2,2,15
1469,1508,2015-03-28,2,5,15
1470,1508,2015-03-29,1,6,15
1471,1508,2015-04-01,3,2,15
1472,1508,2015-04-03,2,4,15
1473,1508,2015-04-04,1,5,15
1474,1508,2015-04-05,1,6,15
1475,1508,2015-04-07,1,1,15
1476,1508,2015-04-08,1,2,15
1477,1508,2015-04-10,1,4,15
1478,1508,2015-04-11,1,5,15
1479,1508,2015-04-13,1,0,15
1480,1508,2015-04-14,2,1,15
1481,1508,2015-04-15,4,2,15
1482,1508,2015-04-17,1,4,15
1483,1508,2015-04-20,3,0,15
1484,1508,2015-04-21,1,1,15
1485,1508,2015-04-22,2,2,15
1486,1508,2015-04-23,1,3,15
1487,1508,2015-04-24,1,4,15
1488,1508,2015-04-26,1,6,15
1489,1508,2015-04-28,1,1,15
1490,1508,2015-04-29,1,2,15
1491,1509,2015-02-12,1,3,15
1492,1509,2015-02-24,1,1,15
1493,1509,2015-03-11,1,2,15
1494,1509,2015-03-12,1,3,15
1495,1509,2015-03-22,1,6,15
1496,1509,2015-03-25,2,2,15
1497,1509,2015-04-07,1,1,15
1498,1509,2015-04-11,1,5,15
1499,1509,2015-04-13,1,0,15
1500,1510,2015-01-02,1,4,15
1501,1510,2015-01-03,1,5,15
1502,1510,2015-01-06,1,1,15
1503,1510,2015-01-07,2,2,15
1504,1510,2015-01-09,1,4,15
1505,1510,2015-01-11,2,6,15
1506,1510,2015-01-12,1,0,15
1507,1510,2015-01-14,2,2,15
1508,1510,2015-01-16,1,4,15
1509,1510,2015-01-18,1,6,15
1510,1510,2015-01-19,2,0,15
1511,1510,2015-01-20,1,1,15
1512,1510,2015-01-21,1,2,15
1513,1510,2015-01-22,1,3,15
1514,1510,2015-01-23,1,4,15
1515,1510,2015-01-26,3,0,15
1516,1510,2015-01-27,2,1,15
1517,1510,2015-01-28,3,2,15
1518,1510,2015-01-29,1,3,15
1519,1510,2015-01-31,2,5,15
1520,1510,2015-02-01,1,6,15
