Class,parClass,SaleDate,saleCount,Coupon
1101,11,2015/3/3,0,0
1101,11,2015/3/4,0,0
1101,11,2015/3/5,0,0
1101,11,2015/3/6,0,0
1101,11,2015/3/7,1,0
1101,11,2015/3/8,0,0
1101,11,2015/3/9,1,0
1101,11,2015/3/10,0,0
1101,11,2015/3/11,1,0
1101,11,2015/3/12,0,0
1101,11,2015/3/13,0,0
1101,11,2015/3/14,2,0
1101,11,2015/3/15,0,0
1101,11,2015/3/16,1,0
1101,11,2015/3/17,1,0
1101,11,2015/3/18,2,0
1101,11,2015/3/19,0,0
1101,11,2015/3/20,0,0
1101,11,2015/3/21,0,0
1101,11,2015/3/22,1,0
1101,11,2015/3/23,1,0
1101,11,2015/3/24,3,0
1101,11,2015/3/25,1,0
1101,11,2015/3/26,0,0
1101,11,2015/3/27,0,0
1101,11,2015/3/28,1,0
1101,11,2015/3/29,0,0
1101,11,2015/3/30,1,0
1101,11,2015/4/1,1,0
1101,11,2015/4/2,0,0
1101,11,2015/4/3,1,0
1101,11,2015/4/4,4,0
1101,11,2015/4/5,1,0
1101,11,2015/4/6,2,0
1101,11,2015/4/7,0,0
1101,11,2015/4/8,0,0
1101,11,2015/4/10,1,0
1101,11,2015/4/11,1,0
1101,11,2015/4/12,1,0
1101,11,2015/4/13,2,0
1101,11,2015/4/14,1,0
1101,11,2015/4/15,4,0
1101,11,2015/4/17,0,0
1101,11,2015/4/18,2,0
1101,11,2015/4/19,1,0
1101,11,2015/4/20,0,0
1101,11,2015/4/21,0,0
1101,11,2015/4/22,6,0
1101,11,2015/4/23,1,0
1101,11,2015/4/24,0,0
1101,11,2015/4/25,1,0
1101,11,2015/4/26,0,0
1101,11,2015/4/27,0,0
1101,11,2015/4/28,2,0
1101,11,2015/4/29,4,0
1101,11,2015/4/30,0,0
1102,11,2015/1/1,0,0
1102,11,2015/1/2,0,0
1102,11,2015/1/3,0,0
1102,11,2015/1/4,0,0
1102,11,2015/1/5,0,0
1102,11,2015/1/6,0,0
1102,11,2015/1/7,1,0
1102,11,2015/1/8,1,0
1102,11,2015/1/9,0,0
1102,11,2015/1/10,0,0
1102,11,2015/1/11,0,0
1102,11,2015/1/12,0,0
1102,11,2015/1/13,0,0
1102,11,2015/1/14,0,0
1102,11,2015/1/15,0,0
1102,11,2015/1/16,0,0
1102,11,2015/1/17,0,0
1102,11,2015/1/18,0,0
1102,11,2015/1/19,0,0
1102,11,2015/1/20,0,0
1102,11,2015/1/21,0,0
1102,11,2015/1/22,0,0
1102,11,2015/1/23,1,0
1102,11,2015/1/24,0,0
1102,11,2015/1/25,0,0
1102,11,2015/1/26,0,0
1102,11,2015/1/27,0,0
1102,11,2015/1/28,2,0
1102,11,2015/1/29,0,0
1102,11,2015/1/30,0,0
1102,11,2015/1/31,0,0
1102,11,2015/2/1,0,0
1102,11,2015/2/2,0,0
1102,11,2015/2/3,2,0
1102,11,2015/2/4,0,0
1102,11,2015/2/5,2,0
1102,11,2015/2/6,1,0
1102,11,2015/2/7,0,0
1102,11,2015/2/8,1,0
1102,11,2015/2/9,0,0
1102,11,2015/2/10,1,0
1102,11,2015/2/11,3,0
1102,11,2015/2/12,0,0
1102,11,2015/2/13,1,0
1102,11,2015/2/15,0,0
1102,11,2015/2/16,0,0
1102,11,2015/2/17,1,0
1102,11,2015/2/18,0,0
1102,11,2015/2/19,0,0
1102,11,2015/2/20,0,0
1102,11,2015/2/21,0,0
1102,11,2015/2/22,0,0
1102,11,2015/2/23,0,0
1102,11,2015/2/24,0,0
1102,11,2015/2/25,0,0
1102,11,2015/2/26,0,0
1102,11,2015/2/27,0,0
1102,11,2015/2/28,0,0
1102,11,2015/3/1,1,0
1102,11,2015/3/2,2,0
1102,11,2015/3/3,0,0
1102,11,2015/3/4,4,0
1102,11,2015/3/5,0,0
1102,11,2015/3/6,0,0
1102,11,2015/3/7,0,0
1102,11,2015/3/8,0,0
1102,11,2015/3/9,0,0
1102,11,2015/3/10,1,0
1102,11,2015/3/11,2,0
1102,11,2015/3/12,0,0
1102,11,2015/3/13,0,0
1102,11,2015/3/14,1,0
1102,11,2015/3/15,0,0
1102,11,2015/3/16,0,0
1102,11,2015/3/17,0,0
1102,11,2015/3/18,2,0
1102,11,2015/3/19,2,0
1102,11,2015/3/20,0,0
1102,11,2015/3/21,3,0
1102,11,2015/3/22,0,0
1102,11,2015/3/23,0,0
1102,11,2015/3/24,3,0
1102,11,2015/3/25,1,0
1102,11,2015/3/26,2,0
1102,11,2015/3/27,0,0
1102,11,2015/3/28,1,0
1102,11,2015/3/29,0,0
1102,11,2015/3/30,0,0
1102,11,2015/4/1,3,0
1102,11,2015/4/2,0,0
1102,11,2015/4/3,2,0
1102,11,2015/4/4,1,0
1102,11,2015/4/5,0,0
1102,11,2015/4/6,0,0
1102,11,2015/4/7,1,0
1102,11,2015/4/8,2,0
1102,11,2015/4/10,0,0
1102,11,2015/4/11,0,0
1102,11,2015/4/12,0,0
1102,11,2015/4/13,1,0
1102,11,2015/4/14,0,0
1102,11,2015/4/15,1,0
1102,11,2015/4/17,0,0
1102,11,2015/4/18,0,0
1102,11,2015/4/19,0,0
1102,11,2015/4/20,1,0
1102,11,2015/4/21,1,0
1102,11,2015/4/22,3,0
1102,11,2015/4/23,1,0
1102,11,2015/4/24,0,0
1102,11,2015/4/25,2,0
1102,11,2015/4/26,0,0
1102,11,2015/4/27,0,0
1102,11,2015/4/28,1,0
1102,11,2015/4/29,4,0
1102,11,2015/4/30,0,0
1103,11,2015/1/1,1,0
1103,11,2015/1/2,1,0
1103,11,2015/1/3,0,0
1103,11,2015/1/4,0,0
1103,11,2015/1/5,0,0
1103,11,2015/1/6,1,0
1103,11,2015/1/7,0,0
1103,11,2015/1/8,0,0
1103,11,2015/1/9,0,0
1103,11,2015/1/10,0,0
1103,11,2015/1/11,0,0
1103,11,2015/1/12,0,0
1103,11,2015/1/13,0,0
1103,11,2015/1/14,1,0
1103,11,2015/1/15,0,0
1103,11,2015/1/16,0,0
1103,11,2015/1/17,0,0
1103,11,2015/1/18,0,0
1103,11,2015/1/19,0,0
1103,11,2015/1/20,1,0
1103,11,2015/1/21,0,0
1103,11,2015/1/22,0,0
1103,11,2015/1/23,0,0
1103,11,2015/1/24,0,0
1103,11,2015/1/25,0,0
1103,11,2015/1/26,0,0
1103,11,2015/1/27,2,0
1103,11,2015/1/28,0,0
1103,11,2015/1/29,0,0
1103,11,2015/1/30,0,0
1103,11,2015/1/31,0,0
1103,11,2015/2/1,1,0
1103,11,2015/2/2,4,0
1103,11,2015/2/3,3,0
1103,11,2015/2/4,0,0
1103,11,2015/2/5,0,0
1103,11,2015/2/6,0,0
1103,11,2015/2/7,0,0
1103,11,2015/2/8,0,0
1103,11,2015/2/9,0,0
1103,11,2015/2/10,1,0
1103,11,2015/2/11,0,0
1103,11,2015/2/12,0,0
1103,11,2015/2/13,0,0
1103,11,2015/2/15,1,0
1103,11,2015/2/16,0,0
1103,11,2015/2/17,1,0
1103,11,2015/2/18,0,0
1103,11,2015/2/19,0,0
1103,11,2015/2/20,0,0
1103,11,2015/2/21,0,0
1103,11,2015/2/22,0,0
1103,11,2015/2/23,0,0
1103,11,2015/2/24,0,0
1103,11,2015/2/25,0,0
1103,11,2015/2/26,0,0
1103,11,2015/2/27,0,0
1103,11,2015/2/28,0,0
1103,11,2015/3/1,0,0
1103,11,2015/3/2,0,0
1103,11,2015/3/3,0,0
1103,11,2015/3/4,1,0
1103,11,2015/3/5,0,0
1103,11,2015/3/6,0,0
1103,11,2015/3/7,0,0
1103,11,2015/3/8,0,0
1103,11,2015/3/9,0,0
1103,11,2015/3/10,0,0
1103,11,2015/3/11,0,0
1103,11,2015/3/12,0,0
1103,11,2015/3/13,0,0
1103,11,2015/3/14,1,0
1103,11,2015/3/15,0,0
1103,11,2015/3/16,0,0
1103,11,2015/3/17,1,0
1103,11,2015/3/18,0,0
1103,11,2015/3/19,0,0
1103,11,2015/3/20,0,0
1103,11,2015/3/21,0,0
1103,11,2015/3/22,0,0
1103,11,2015/3/23,0,0
1103,11,2015/3/24,0,0
1103,11,2015/3/25,0,0
1103,11,2015/3/26,0,0
1103,11,2015/3/27,0,0
1103,11,2015/3/28,0,0
1103,11,2015/3/29,0,0
1103,11,2015/3/30,0,0
1103,11,2015/4/1,7,0
1103,11,2015/4/2,0,0
1103,11,2015/4/3,0,0
1103,11,2015/4/4,0,0
1103,11,2015/4/5,0,0
1103,11,2015/4/6,0,0
1103,11,2015/4/7,0,0
1103,11,2015/4/8,0,0
1103,11,2015/4/10,0,0
1103,11,2015/4/11,0,0
1103,11,2015/4/12,1,0
1103,11,2015/4/13,1,0
1103,11,2015/4/14,0,0
1103,11,2015/4/15,1,0
1103,11,2015/4/17,0,0
1103,11,2015/4/18,0,0
1103,11,2015/4/19,0,0
1103,11,2015/4/20,0,0
1103,11,2015/4/21,0,0
1103,11,2015/4/22,1,0
1103,11,2015/4/23,0,0
1103,11,2015/4/24,0,0
1103,11,2015/4/25,0,0
1103,11,2015/4/26,0,0
1103,11,2015/4/27,0,0
1103,11,2015/4/28,1,0
1103,11,2015/4/29,0,0
1103,11,2015/4/30,0,0
1104,11,2015/1/1,0,0
1104,11,2015/1/2,0,0
1104,11,2015/1/3,0,0
1104,11,2015/1/4,0,0
1104,11,2015/1/5,0,0
1104,11,2015/1/6,0,0
1104,11,2015/1/7,0,0
1104,11,2015/1/8,0,0
1104,11,2015/1/9,0,0
1104,11,2015/1/10,0,0
1104,11,2015/1/11,0,0
1104,11,2015/1/12,0,0
1104,11,2015/1/13,0,0
1104,11,2015/1/14,0,0
1104,11,2015/1/15,0,0
1104,11,2015/1/16,0,0
1104,11,2015/1/17,0,0
1104,11,2015/1/18,0,0
1104,11,2015/1/19,0,0
1104,11,2015/1/20,0,0
1104,11,2015/1/21,0,0
1104,11,2015/1/22,0,0
1104,11,2015/1/23,0,0
1104,11,2015/1/24,0,0
1104,11,2015/1/25,0,0
1104,11,2015/1/26,0,0
1104,11,2015/1/27,0,0
1104,11,2015/1/28,0,0
1104,11,2015/1/29,0,0
1104,11,2015/1/30,0,0
1104,11,2015/1/31,0,0
1104,11,2015/2/1,0,0
1104,11,2015/2/2,0,0
1104,11,2015/2/3,0,0
1104,11,2015/2/4,0,0
1104,11,2015/2/5,0,0
1104,11,2015/2/6,0,0
1104,11,2015/2/7,0,0
1104,11,2015/2/8,0,0
1104,11,2015/2/9,0,0
1104,11,2015/2/10,0,0
1104,11,2015/2/11,0,0
1104,11,2015/2/12,0,0
1104,11,2015/2/13,1,0
1104,11,2015/2/15,0,0
1104,11,2015/2/16,0,0
1104,11,2015/2/17,0,0
1104,11,2015/2/18,0,0
1104,11,2015/2/19,2,0
1104,11,2015/2/20,0,0
1104,11,2015/2/21,0,0
1104,11,2015/2/22,1,0
1104,11,2015/2/23,0,0
1104,11,2015/2/24,1,0
1104,11,2015/2/25,0,0
1104,11,2015/2/26,0,0
1104,11,2015/2/27,0,0
1104,11,2015/2/28,0,0
1104,11,2015/3/1,0,0
1104,11,2015/3/2,0,0
1104,11,2015/3/3,0,0
1104,11,2015/3/4,0,0
1104,11,2015/3/5,0,0
1104,11,2015/3/6,0,0
1104,11,2015/3/7,0,0
1104,11,2015/3/8,0,0
1104,11,2015/3/9,1,0
1104,11,2015/3/10,0,0
1104,11,2015/3/11,0,0
1104,11,2015/3/12,0,0
1104,11,2015/3/13,0,0
1104,11,2015/3/14,0,0
1104,11,2015/3/15,0,0
1104,11,2015/3/16,0,0
1104,11,2015/3/17,0,0
1104,11,2015/3/18,0,0
1104,11,2015/3/19,0,0
1104,11,2015/3/20,0,0
1104,11,2015/3/21,0,0
1104,11,2015/3/22,0,0
1104,11,2015/3/23,0,0
1104,11,2015/3/24,0,0
1104,11,2015/3/25,0,0
1104,11,2015/3/26,0,0
1104,11,2015/3/27,0,0
1104,11,2015/3/28,0,0
1104,11,2015/3/29,0,0
1104,11,2015/3/30,0,0
1104,11,2015/4/1,0,0
1104,11,2015/4/2,0,0
1104,11,2015/4/3,1,0
1104,11,2015/4/4,0,0
1104,11,2015/4/5,0,0
1104,11,2015/4/6,0,0
1104,11,2015/4/7,0,0
1104,11,2015/4/8,0,0
1104,11,2015/4/10,1,0
1104,11,2015/4/11,1,0
1104,11,2015/4/12,0,0
1104,11,2015/4/13,0,0
1104,11,2015/4/14,0,0
1104,11,2015/4/15,0,0
1104,11,2015/4/17,0,0
1104,11,2015/4/18,0,0
1104,11,2015/4/19,0,0
1104,11,2015/4/20,0,0
1104,11,2015/4/21,0,0
1104,11,2015/4/22,0,0
1104,11,2015/4/23,0,0
1104,11,2015/4/24,0,0
1104,11,2015/4/25,0,0
1104,11,2015/4/26,0,0
1104,11,2015/4/27,0,0
1104,11,2015/4/28,0,0
1104,11,2015/4/29,0,0
1104,11,2015/4/30,0,0
1201,12,2015/1/1,64,0
1201,12,2015/1/2,66,0
1201,12,2015/1/3,52,0
1201,12,2015/1/4,71,0
1201,12,2015/1/5,115,0
1201,12,2015/1/6,96,0
1201,12,2015/1/7,105,0
1201,12,2015/1/8,87,0
1201,12,2015/1/9,63,0
1201,12,2015/1/10,63,0
1201,12,2015/1/11,94,0
1201,12,2015/1/12,110,0
1201,12,2015/1/13,85,0
1201,12,2015/1/14,85,0
1201,12,2015/1/15,88,0
1201,12,2015/1/16,103,0
1201,12,2015/1/17,82,0
1201,12,2015/1/18,111,0
1201,12,2015/1/19,139,0
1201,12,2015/1/20,128,0
1201,12,2015/1/21,142,0
1201,12,2015/1/22,106,0
1201,12,2015/1/23,82,0
1201,12,2015/1/24,75,0
1201,12,2015/1/25,95,0
1201,12,2015/1/26,111,0
1201,12,2015/1/27,102,0
1201,12,2015/1/28,161,0
1201,12,2015/1/29,75,0
1201,12,2015/1/30,84,0
1201,12,2015/1/31,99,0
1201,12,2015/2/1,68,0
1201,12,2015/2/2,109,0
1201,12,2015/2/3,88,0
1201,12,2015/2/4,2,0
1201,12,2015/2/5,74,0
1201,12,2015/2/6,75,0
1201,12,2015/2/7,77,0
1201,12,2015/2/8,73,0
1201,12,2015/2/9,115,0
1201,12,2015/2/10,78,0
1201,12,2015/2/11,81,0
1201,12,2015/2/12,93,0
1201,12,2015/2/13,67,0
1201,12,2015/2/15,95,0
1201,12,2015/2/16,125,0
1201,12,2015/2/17,109,0
1201,12,2015/2/18,122,0
1201,12,2015/2/19,14,0
1201,12,2015/2/20,17,0
1201,12,2015/2/21,46,0
1201,12,2015/2/22,55,0
1201,12,2015/2/23,42,0
1201,12,2015/2/24,88,0
1201,12,2015/2/25,81,0
1201,12,2015/2/26,52,0
1201,12,2015/2/27,74,0
1201,12,2015/2/28,50,0
1201,12,2015/3/1,80,0
1201,12,2015/3/2,91,0
1201,12,2015/3/3,78,0
1201,12,2015/3/4,85,0
1201,12,2015/3/5,67,0
1201,12,2015/3/6,64,0
1201,12,2015/3/7,37,0
1201,12,2015/3/8,72,0
1201,12,2015/3/9,90,0
1201,12,2015/3/10,77,0
1201,12,2015/3/11,99,0
1201,12,2015/3/12,89,0
1201,12,2015/3/13,95,0
1201,12,2015/3/14,148,0
1201,12,2015/3/15,68,0
1201,12,2015/3/16,84,0
1201,12,2015/3/17,85,0
1201,12,2015/3/18,124,0
1201,12,2015/3/19,86,0
1201,12,2015/3/20,43,0
1201,12,2015/3/21,59,0
1201,12,2015/3/22,73,0
1201,12,2015/3/23,105,0
1201,12,2015/3/24,66,0
1201,12,2015/3/25,111,0
1201,12,2015/3/26,68,0
1201,12,2015/3/27,54,0
1201,12,2015/3/28,72,0
1201,12,2015/3/29,40,0
1201,12,2015/3/30,99,0
1201,12,2015/4/1,145,0
1201,12,2015/4/2,60,0
1201,12,2015/4/3,81,0
1201,12,2015/4/4,91,0
1201,12,2015/4/5,68,0
1201,12,2015/4/6,58,0
1201,12,2015/4/7,86,0
1201,12,2015/4/8,105,0
1201,12,2015/4/10,72,0
1201,12,2015/4/11,92,0
1201,12,2015/4/12,89,0
1201,12,2015/4/13,100,0
1201,12,2015/4/14,83,0
1201,12,2015/4/15,112,0
1201,12,2015/4/17,92,0
1201,12,2015/4/18,93,0
1201,12,2015/4/19,79,0
1201,12,2015/4/20,109,0
1201,12,2015/4/21,82,0
1201,12,2015/4/22,148,0
1201,12,2015/4/23,83,0
1201,12,2015/4/24,109,0
1201,12,2015/4/25,78,0
1201,12,2015/4/26,111,0
1201,12,2015/4/27,111,0
1201,12,2015/4/28,72,0
1201,12,2015/4/29,116,0
1201,12,2015/4/30,50,0
1202,12,2015/1/1,5,0
1202,12,2015/1/2,5,0
1202,12,2015/1/3,9,0
1202,12,2015/1/4,12,0
1202,12,2015/1/5,13,0
1202,12,2015/1/6,9,0
1202,12,2015/1/7,15,0
1202,12,2015/1/8,6,0
1202,12,2015/1/9,14,0
1202,12,2015/1/10,4,0
1202,12,2015/1/11,10,0
1202,12,2015/1/12,8,0
1202,12,2015/1/13,18,0
1202,12,2015/1/14,9,0
1202,12,2015/1/15,8,0
1202,12,2015/1/16,10,0
1202,12,2015/1/17,7,0
1202,12,2015/1/18,8,0
1202,12,2015/1/19,20,0
1202,12,2015/1/20,16,0
1202,12,2015/1/21,12,0
1202,12,2015/1/22,12,0
1202,12,2015/1/23,10,0
1202,12,2015/1/24,8,0
1202,12,2015/1/25,13,0
1202,12,2015/1/26,4,0
1202,12,2015/1/27,11,0
1202,12,2015/1/28,15,0
1202,12,2015/1/29,13,0
1202,12,2015/1/30,5,0
1202,12,2015/1/31,5,0
1202,12,2015/2/1,8,0
1202,12,2015/2/2,13,0
1202,12,2015/2/3,11,0
1202,12,2015/2/4,1,0
1202,12,2015/2/5,14,0
1202,12,2015/2/6,7,0
1202,12,2015/2/7,16,0
1202,12,2015/2/8,10,0
1202,12,2015/2/9,14,0
1202,12,2015/2/10,9,0
1202,12,2015/2/11,13,0
1202,12,2015/2/12,11,0
1202,12,2015/2/13,4,0
1202,12,2015/2/15,6,0
1202,12,2015/2/16,10,0
1202,12,2015/2/17,10,0
1202,12,2015/2/18,7,0
1202,12,2015/2/19,0,0
1202,12,2015/2/20,1,0
1202,12,2015/2/21,1,0
1202,12,2015/2/22,0,0
1202,12,2015/2/23,0,0
1202,12,2015/2/24,6,0
1202,12,2015/2/25,4,0
1202,12,2015/2/26,1,0
1202,12,2015/2/27,4,0
1202,12,2015/2/28,10,0
1202,12,2015/3/1,6,0
1202,12,2015/3/2,9,0
1202,12,2015/3/3,5,0
1202,12,2015/3/4,3,0
1202,12,2015/3/5,4,0
1202,12,2015/3/6,4,0
1202,12,2015/3/7,2,0
1202,12,2015/3/8,8,0
1202,12,2015/3/9,15,0
1202,12,2015/3/10,4,0
1202,12,2015/3/11,11,0
1202,12,2015/3/12,7,0
1202,12,2015/3/13,3,0
1202,12,2015/3/14,14,0
1202,12,2015/3/15,7,0
1202,12,2015/3/16,12,0
1202,12,2015/3/17,5,0
1202,12,2015/3/18,9,0
1202,12,2015/3/19,2,0
1202,12,2015/3/20,6,0
1202,12,2015/3/21,2,0
1202,12,2015/3/22,4,0
1202,12,2015/3/23,9,0
1202,12,2015/3/24,4,0
1202,12,2015/3/25,14,0
1202,12,2015/3/26,9,0
1202,12,2015/3/27,2,0
1202,12,2015/3/28,10,0
1202,12,2015/3/29,4,0
1202,12,2015/3/30,7,0
1202,12,2015/4/1,16,0
1202,12,2015/4/2,4,0
1202,12,2015/4/3,6,0
1202,12,2015/4/4,6,0
1202,12,2015/4/5,6,0
1202,12,2015/4/6,6,0
1202,12,2015/4/7,8,0
1202,12,2015/4/8,13,0
1202,12,2015/4/10,4,0
1202,12,2015/4/11,9,0
1202,12,2015/4/12,11,0
1202,12,2015/4/13,5,0
1202,12,2015/4/14,7,0
1202,12,2015/4/15,5,0
1202,12,2015/4/17,3,0
1202,12,2015/4/18,7,0
1202,12,2015/4/19,3,0
1202,12,2015/4/20,9,0
1202,12,2015/4/21,12,0
1202,12,2015/4/22,9,0
1202,12,2015/4/23,7,0
1202,12,2015/4/24,6,0
1202,12,2015/4/25,5,0
1202,12,2015/4/26,8,0
1202,12,2015/4/27,5,0
1202,12,2015/4/28,5,0
1202,12,2015/4/29,7,0
1202,12,2015/4/30,7,0
1203,12,2015/1/1,33,0
1203,12,2015/1/2,27,0
1203,12,2015/1/3,18,0
1203,12,2015/1/4,21,0
1203,12,2015/1/5,32,0
1203,12,2015/1/6,37,0
1203,12,2015/1/7,24,0
1203,12,2015/1/8,34,0
1203,12,2015/1/9,26,0
1203,12,2015/1/10,30,0
1203,12,2015/1/11,21,0
1203,12,2015/1/12,18,0
1203,12,2015/1/13,23,0
1203,12,2015/1/14,42,0
1203,12,2015/1/15,19,0
1203,12,2015/1/16,27,0
1203,12,2015/1/17,25,0
1203,12,2015/1/18,33,0
1203,12,2015/1/19,42,0
1203,12,2015/1/20,37,0
1203,12,2015/1/21,52,0
1203,12,2015/1/22,26,0
1203,12,2015/1/23,28,0
1203,12,2015/1/24,33,0
1203,12,2015/1/25,30,0
1203,12,2015/1/26,34,0
1203,12,2015/1/27,16,0
1203,12,2015/1/28,43,0
1203,12,2015/1/29,13,0
1203,12,2015/1/30,30,0
1203,12,2015/1/31,20,0
1203,12,2015/2/1,33,0
1203,12,2015/2/2,27,0
1203,12,2015/2/3,19,0
1203,12,2015/2/4,0,0
1203,12,2015/2/5,16,0
1203,12,2015/2/6,31,0
1203,12,2015/2/7,24,0
1203,12,2015/2/8,23,0
1203,12,2015/2/9,32,0
1203,12,2015/2/10,24,0
1203,12,2015/2/11,20,0
1203,12,2015/2/12,29,0
1203,12,2015/2/13,23,0
1203,12,2015/2/15,27,0
1203,12,2015/2/16,35,0
1203,12,2015/2/17,27,0
1203,12,2015/2/18,42,0
1203,12,2015/2/19,5,0
1203,12,2015/2/20,11,0
1203,12,2015/2/21,10,0
1203,12,2015/2/22,13,0
1203,12,2015/2/23,9,0
1203,12,2015/2/24,21,0
1203,12,2015/2/25,20,0
1203,12,2015/2/26,14,0
1203,12,2015/2/27,13,0
1203,12,2015/2/28,25,0
1203,12,2015/3/1,25,0
1203,12,2015/3/2,21,0
1203,12,2015/3/3,5,0
1203,12,2015/3/4,40,0
1203,12,2015/3/5,17,0
1203,12,2015/3/6,24,0
1203,12,2015/3/7,19,0
1203,12,2015/3/8,27,0
1203,12,2015/3/9,26,0
1203,12,2015/3/10,24,0
1203,12,2015/3/11,54,0
1203,12,2015/3/12,29,0
1203,12,2015/3/13,26,0
1203,12,2015/3/14,34,0
1203,12,2015/3/15,35,0
1203,12,2015/3/16,33,0
1203,12,2015/3/17,38,0
1203,12,2015/3/18,84,0
1203,12,2015/3/19,26,0
1203,12,2015/3/20,21,0
1203,12,2015/3/21,26,0
1203,12,2015/3/22,17,0
1203,12,2015/3/23,51,0
1203,12,2015/3/24,31,0
1203,12,2015/3/25,50,0
1203,12,2015/3/26,16,0
1203,12,2015/3/27,21,0
1203,12,2015/3/28,23,0
1203,12,2015/3/29,17,0
1203,12,2015/3/30,34,0
1203,12,2015/4/1,37,0
1203,12,2015/4/2,32,0
1203,12,2015/4/3,29,0
1203,12,2015/4/4,15,0
1203,12,2015/4/5,16,0
1203,12,2015/4/6,11,0
1203,12,2015/4/7,36,0
1203,12,2015/4/8,49,0
1203,12,2015/4/10,18,0
1203,12,2015/4/11,27,0
1203,12,2015/4/12,44,0
1203,12,2015/4/13,27,0
1203,12,2015/4/14,57,0
1203,12,2015/4/15,57,0
1203,12,2015/4/17,35,0
1203,12,2015/4/18,36,0
1203,12,2015/4/19,13,0
1203,12,2015/4/20,26,0
1203,12,2015/4/21,26,0
1203,12,2015/4/22,49,0
1203,12,2015/4/23,33,0
1203,12,2015/4/24,21,0
1203,12,2015/4/25,21,0
1203,12,2015/4/26,37,0
1203,12,2015/4/27,32,0
1203,12,2015/4/28,19,0
1203,12,2015/4/29,53,0
1203,12,2015/4/30,18,0
1205,12,2015/1/1,1,0
1205,12,2015/1/2,1,0
1205,12,2015/1/3,1,0
1205,12,2015/1/4,3,0
1205,12,2015/1/5,1,0
1205,12,2015/1/6,4,0
1205,12,2015/1/7,0,0
1205,12,2015/1/8,2,0
1205,12,2015/1/9,1,0
1205,12,2015/1/10,0,0
1205,12,2015/1/11,0,0
1205,12,2015/1/12,3,0
1205,12,2015/1/13,0,0
1205,12,2015/1/14,3,0
1205,12,2015/1/15,2,0
1205,12,2015/1/16,2,0
1205,12,2015/1/17,4,0
1205,12,2015/1/18,1,0
1205,12,2015/1/19,6,0
1205,12,2015/1/20,2,0
1205,12,2015/1/21,6,0
1205,12,2015/1/22,4,0
1205,12,2015/1/23,8,0
1205,12,2015/1/24,3,0
1205,12,2015/1/25,2,0
1205,12,2015/1/26,2,0
1205,12,2015/1/27,1,0
1205,12,2015/1/28,3,0
1205,12,2015/1/29,1,0
1205,12,2015/1/30,1,0
1205,12,2015/1/31,2,0
1205,12,2015/2/1,4,0
1205,12,2015/2/2,1,0
1205,12,2015/2/3,0,0
1205,12,2015/2/4,0,0
1205,12,2015/2/5,2,0
1205,12,2015/2/6,3,0
1205,12,2015/2/7,0,0
1205,12,2015/2/8,1,0
1205,12,2015/2/9,0,0
1205,12,2015/2/10,2,0
1205,12,2015/2/11,4,0
1205,12,2015/2/12,2,0
1205,12,2015/2/13,5,0
1205,12,2015/2/15,1,0
1205,12,2015/2/16,0,0
1205,12,2015/2/17,0,0
1205,12,2015/2/18,1,0
1205,12,2015/2/19,0,0
1205,12,2015/2/20,0,0
1205,12,2015/2/21,0,0
1205,12,2015/2/22,0,0
1205,12,2015/2/23,0,0
1205,12,2015/2/24,0,0
1205,12,2015/2/25,0,0
1205,12,2015/2/26,1,0
1205,12,2015/2/27,0,0
1205,12,2015/2/28,0,0
1205,12,2015/3/1,0,0
1205,12,2015/3/2,3,0
1205,12,2015/3/3,1,0
1205,12,2015/3/4,0,0
1205,12,2015/3/5,0,0
1205,12,2015/3/6,0,0
1205,12,2015/3/7,0,0
1205,12,2015/3/8,1,0
1205,12,2015/3/9,6,0
1205,12,2015/3/10,2,0
1205,12,2015/3/11,2,0
1205,12,2015/3/12,0,0
1205,12,2015/3/13,0,0
1205,12,2015/3/14,1,0
1205,12,2015/3/15,1,0
1205,12,2015/3/16,2,0
1205,12,2015/3/17,0,0
1205,12,2015/3/18,5,0
1205,12,2015/3/19,3,0
1205,12,2015/3/20,3,0
1205,12,2015/3/21,0,0
1205,12,2015/3/22,1,0
1205,12,2015/3/23,1,0
1205,12,2015/3/24,0,0
1205,12,2015/3/25,1,0
1205,12,2015/3/26,1,0
1205,12,2015/3/27,0,0
1205,12,2015/3/28,0,0
1205,12,2015/3/29,0,0
1205,12,2015/3/30,2,0
1205,12,2015/4/1,4,0
1205,12,2015/4/2,0,0
1205,12,2015/4/3,2,0
1205,12,2015/4/4,0,0
1205,12,2015/4/5,0,0
1205,12,2015/4/6,0,0
1205,12,2015/4/7,2,0
1205,12,2015/4/8,2,0
1205,12,2015/4/10,0,0
1205,12,2015/4/11,1,0
1205,12,2015/4/12,0,0
1205,12,2015/4/13,1,0
1205,12,2015/4/14,0,0
1205,12,2015/4/15,2,0
1205,12,2015/4/17,0,0
1205,12,2015/4/18,2,0
1205,12,2015/4/19,1,0
1205,12,2015/4/20,0,0
1205,12,2015/4/21,1,0
1205,12,2015/4/22,1,0
1205,12,2015/4/23,0,0
1205,12,2015/4/24,1,0
1205,12,2015/4/25,0,0
1205,12,2015/4/26,1,0
1205,12,2015/4/27,1,0
1205,12,2015/4/28,2,0
1205,12,2015/4/29,1,0
1205,12,2015/4/30,1,0
1301,13,2015/1/1,2,0
1301,13,2015/1/2,4,0
1301,13,2015/1/3,1,0
1301,13,2015/1/4,2,0
1301,13,2015/1/5,3,0
